,Auction,VIN,Name,Address(1),City,State,Zip,Year,Make,Model,zipcode,latitude,longitude
1557,Manheim Georgia,3N1AB7AP6FY355002,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2015,NISSAN,SENTRA,30052,33.8009668932,-83.91141309933333
1558,Manheim Georgia,3N1AB7AP6KY208723,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2019,NISSAN,SENTRA,30052,33.8009668932,-83.91141309933333
1559,Manheim Georgia,3N1AB7AP7EL677918,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2014,NISSAN,SENTRA,30052,33.8009668932,-83.91141309933333
1560,Manheim Georgia,3N1AB7APXEY219308,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2014,NISSAN,SENTRA,30052,33.8009668932,-83.91141309933333
1561,Manheim Georgia,3N1CE2CP7GL403556,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2016,NISSAN,VERSA NOTE,30052,33.8009668932,-83.91141309933333
1562,Manheim Georgia,3N1CE2CP9FL437755,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2015,NISSAN,VERSA NOTE,30052,33.8009668932,-83.91141309933333
1563,Manheim Georgia,3N1CN7AP2FL901324,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2015,NISSAN,VERSA,30052,33.8009668932,-83.91141309933333
1564,Manheim Georgia,3N1CN7AP6FL846747,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2015,NISSAN,VERSA,30052,33.8009668932,-83.91141309933333
1565,Manheim Georgia,3VWC17AU8HM501258,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2017,VOLKSWAGEN,GOLF FWD,30052,33.8009668932,-83.91141309933333
1566,Manheim Georgia,3VWD17AJ3GM231090,Quick Recovery,1031Karlee Blvd,LOGANVILLE,ga,30052,2016,VOLKSWAGEN,JETTA,30052,33.8009668932,-83.91141309933333
1567,Manheim Georgia,4T1B11HK7KU215058,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2019,TOYOTA,CAMRY 4C,30052,33.8009668932,-83.91141309933333
1568,Manheim Georgia,4T1B11HK9KU717604,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2019,TOYOTA,CAMRY 4C,30052,33.8009668932,-83.91141309933333
1569,Manheim Georgia,4T1BD1FK1DU066806,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2013,TOYOTA,CAMRY 4C,30052,33.8009668932,-83.91141309933333
1570,Manheim Georgia,4T1BF1FK2HU414595,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2017,TOYOTA,CAMRY 4C,30052,33.8009668932,-83.91141309933333
1571,Manheim Georgia,4T1BF1FK3GU170714,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2016,TOYOTA,CAMRY 4C,30052,33.8009668932,-83.91141309933333
1572,Manheim Georgia,4T1BF3EK0BU624925,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2011,TOYOTA,CAMRY 4C,30052,33.8009668932,-83.91141309933333
1573,Manheim Georgia,4T1G11AK7LU960121,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2020,TOYOTA,CAMRY 4C,30052,33.8009668932,-83.91141309933333
1574,Manheim Georgia,55SWF4JB9GU106599,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2016,MERCEDES,C300,30052,33.8009668932,-83.91141309933333
1575,Manheim Georgia,5LMCJ2D94JUL00187,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2018,LINCOLN,MKC AWD 4C,30052,33.8009668932,-83.91141309933333
1576,Manheim Georgia,5N1AR2MN8FC691910,Quick Recovery,1031Karlee Blvd,LOGANVILLE,GA,30052,2015,NISSAN,PATHFIND FWD V6,30052,33.8009668932,-83.91141309933333
1577,Manheim Georgia,5N1AT2MT8HC778385,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2017,NISSAN,ROGUE FWD 4C,30052,33.8009668932,-83.91141309933333
1578,Manheim Georgia,5NPD74LFXHH164312,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2017,HYUNDAI,ELANTRA,30052,33.8009668932,-83.91141309933333
1579,Manheim Georgia,5NPDH4AE0FH647022,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2015,HYUNDAI,ELANTRA,30052,33.8009668932,-83.91141309933333
1580,Manheim Georgia,5NPE24AF2GH397315,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2016,HYUNDAI,SONATA,30052,33.8009668932,-83.91141309933333
1581,Manheim Georgia,5NPE34AF9FH140714,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2015,HYUNDAI,SONATA,30052,33.8009668932,-83.91141309933333
1582,Manheim Georgia,5NPE34AF9HH475782,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2017,HYUNDAI,SONATA,30052,33.8009668932,-83.91141309933333
1583,Manheim Georgia,5NPE34AFXHH463804,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2017,HYUNDAI,SONATA,30052,33.8009668932,-83.91141309933333
1584,Manheim Georgia,5NPEB4AC4EH900684,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2014,HYUNDAI,SONATA,30052,33.8009668932,-83.91141309933333
1585,Manheim Georgia,5NPEC4AB0CH382039,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2012,HYUNDAI,SONATA,30052,33.8009668932,-83.91141309933333
1586,Manheim Georgia,5NPEC4AC2EH868900,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2014,HYUNDAI,SONATA,30052,33.8009668932,-83.91141309933333
1587,Manheim Georgia,5TEJU4GN9AZ708931,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2010,TOYOTA,TACOMA 4X2 DB,30052,33.8009668932,-83.91141309933333
1588,Manheim Georgia,5XXGM4A7XEG343961,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2014,KIA,OPTIMA,30052,33.8009668932,-83.91141309933333
1589,Manheim Georgia,5XXGT4L31HG133279,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2017,KIA,OPTIMA,30052,33.8009668932,-83.91141309933333
1590,Manheim Georgia,5XXGT4L38GG100651,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2016,KIA,OPTIMA,30052,33.8009668932,-83.91141309933333
1591,Manheim Georgia,5XXGT4L39KG305811,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2019,KIA,OPTIMA,30052,33.8009668932,-83.91141309933333
1592,Manheim Georgia,5XXGT4L3XGG082069,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2016,KIA,OPTIMA,30052,33.8009668932,-83.91141309933333
1593,Manheim Georgia,5XYPG4A35JG427809,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2018,KIA,SORENTO FWD 4C,30052,33.8009668932,-83.91141309933333
1594,Manheim Georgia,5XYPG4A37JG381612,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2018,KIA,SORENTO FWD 4C,30052,33.8009668932,-83.91141309933333
1595,Manheim Georgia,5XYPG4A56KG561716,Quick Recovery,1031Karlee Blvd,LOGANVILLE,ga,30052,2019,KIA,SORENTO FWD V6,30052,33.8009668932,-83.91141309933333
1596,Manheim Georgia,5XYZTDLB5GG338064,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2016,HYUNDAI,SANTA SP AWD 4C,30052,33.8009668932,-83.91141309933333
1597,Manheim Georgia,5YFBURHE6GP480532,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2016,TOYOTA,COROLLA,30052,33.8009668932,-83.91141309933333
1598,Manheim Georgia,5YFBURHE7KP922629,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2019,TOYOTA,COROLLA,30052,33.8009668932,-83.91141309933333
1599,Manheim Georgia,5YFBURHEXGP382488,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2016,TOYOTA,COROLLA,30052,33.8009668932,-83.91141309933333
1600,Manheim Georgia,JA4AP3AU5HZ040885,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2017,MITSUBISHI,OUTLAND SPT FWD,30052,33.8009668932,-83.91141309933333
1601,Manheim Georgia,JN8AS5MT4CW283945,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2012,NISSAN,ROGUE FWD,30052,33.8009668932,-83.91141309933333
1602,Manheim Georgia,JN8AS5MV3FW766803,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2015,NISSAN,ROGUE SEL AWD,30052,33.8009668932,-83.91141309933333
1603,Manheim Georgia,JN8AS5MV7EW710751,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2014,NISSAN,ROGUE SEL AWD,30052,33.8009668932,-83.91141309933333
1604,Manheim Georgia,JTMZFREV3JJ165499,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2018,TOYOTA,RAV4 FWD,30052,33.8009668932,-83.91141309933333
1605,Manheim Georgia,KL4CJBSB0GB606590,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2016,BUICK,ENCORE FWD,30052,33.8009668932,-83.91141309933333
1606,Manheim Georgia,KMHCT5AE7HU320492,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2017,HYUNDAI,ACCENT,30052,33.8009668932,-83.91141309933333
1607,Manheim Georgia,KNADN4A31H6007208,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2017,KIA,RIO,30052,33.8009668932,-83.91141309933333
1608,Manheim Georgia,KNAGT4L3XG5072191,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2016,KIA,OPTIMA,30052,33.8009668932,-83.91141309933333
1609,Manheim Georgia,KNALN4D75F5168495,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2015,KIA,CADENZA,30052,33.8009668932,-83.91141309933333
1610,Manheim Georgia,KNDJN2A20J7905249,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2018,KIA,SOUL,30052,33.8009668932,-83.91141309933333
1611,Manheim Georgia,KNDJN2A26F7131483,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2015,KIA,SOUL,30052,33.8009668932,-83.91141309933333
1612,Manheim Georgia,KNDJN2A28G7317317,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2016,KIA,SOUL,30052,33.8009668932,-83.91141309933333
1613,Manheim Georgia,KNMAT2MT5KP557282,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2019,NISSAN,ROGUE FWD 4C,30052,33.8009668932,-83.91141309933333
1614,Manheim Georgia,KNMAT2MV7JP527314,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2018,NISSAN,ROGUE AWD,30052,33.8009668932,-83.91141309933333
1615,Manheim Georgia,WBA3B5G50FNS16574,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2015,BMW,328I XDRIVE,30052,33.8009668932,-83.91141309933333
1616,Manheim Georgia,ZACNJAAB2KPK60869,QUICK RECOVERY,1031Karlee Blvd,LOGANVILLE,GA,30052,2019,JEEP,RENEGADE FWD 4C,30052,33.8009668932,-83.91141309933333
1617,Manheim Georgia,2HKRM3H56CH501575,MVTRC,4325 Lilburn Industrial Way,Lilburn,GA,30047,2012,HONDA,CR-V FWD,30047,36.56022182142857,127.28209062142857
1618,Manheim Georgia,3KPF24AD1ME390018,MVTRC,5220 BUCKNELL DR,ATLANTA,GA,30336,2021,KIA,FORTE,30336,33.75041889449035,-84.55133480220385
1619,Manheim Georgia,1G1BC5SM4H7154140,mvtrac,6850 BUCKNELL CT SW,ATLANTA,ga,30336,2017,CHEVROLET,CRUZE,30336,33.75041889449035,-84.55133480220385
1620,Manheim Georgia,1G1ZD5ST2KF166335,MVTRAC,4325 Lilburn Industrial way,LILBURN,GA,30047,2019,CHEVROLET,MALIBU,30047,36.56022182142857,127.28209062142857
1621,Manheim Georgia,1N4AL3APXJC478652,MVTRAC,6850 BUCKNELL CT SW,ATLANTA,GA,30336,2018,NISSAN,ALTIMA 4C,30336,33.75041889449035,-84.55133480220385
1622,Manheim Georgia,2GNALBEK2F6133142,MVTRAC,3116 41 SOUTH,TIFTON,GA,31794,2015,CHEVROLET,EQUINOX FWD 4C,31794,43.140606152906976,-1.5561398110465117
1623,Manheim Georgia,2GNAXHEV2J6180830,MVTRAC,2436 PEACH ORCHARD RD,AUGUSTA,GA,30906,2018,CHEVROLET,EQUINOX FWD 4C,30906,33.40105495051838,-82.0316577808671
1624,Manheim Georgia,3KPFK4A79HE104772,MVTRAC,Main 2 106 Hunter Industrial Drive,Villa Rica,GA,30180,2017,KIA,FORTE,30180,33.742044141720626,-84.91658091165588
1625,Manheim Georgia,3N1AB7AP3KY400374,MVTRAC,4325 Lilburn Industrial Way,LILBURN,GA,30047,2019,NISSAN,SENTRA,30047,36.56022182142857,127.28209062142857
1626,Manheim Georgia,3N1AB7AP6FL647309,MVTRAC,629 AIRPORT RD,LAWRENCEVILLE,GA,30046,2015,NISSAN,SENTRA,30046,33.954653689189186,-83.99237505810811
1627,Manheim Georgia,3N1CN7APXJL870848,MVTRAC,6850 BUCKNELL CT SW,ATLANDA,GA,30339,2018,NISSAN,VERSA,30339,33.88755738696088,-84.46491660601805
1628,Manheim Georgia,4T1BF1FK2HU324220,MVTRAC,5055 OAKLEY INDUSTRIAL BLVD,FAIRBURN,ga,30213,2017,TOYOTA,CAMRY 4C,30213,33.582984086375234,-84.6095978898482
1629,Manheim Georgia,5N1AT2MT7KC799865,MVTRAC,6890 VICTORY DR,ACWORTH,GA,30102,2019,NISSAN,ROGUE FWD 4C,30102,36.50711808,127.2598919
1630,Manheim Georgia,5NPE24AF4JH677082,MVTRAC,5055 OAKLEY INDUSTRIAL BLVD,FAIRBURN,GA,30213,2018,HYUNDAI,SONATA,30213,33.582984086375234,-84.6095978898482
1631,Manheim Georgia,5XYKT3A60FG558695,MVTRAC,116 COMMERCIAL AVE,CARROLLTON,GA,30117,2015,KIA,SORENTO FWD 4C,30117,-2.98108675,104.7909653
1632,Manheim Georgia,5YFBU4EE9DP184469,MVTRAC,6905 Chapman Rd Lithonia,LITHONIA,GA,30058,2013,TOYOTA,COROLLA,30058,24.7940842,120.9817538
1633,Manheim Georgia,JA4AP3AU8JU014980,MVTRAC,5055 OAKLEY INDUSTRIAL BLVD,FAIRBURN,GA,30213,2018,MITSUBISHI,OUTLAND SPT FWD,30213,33.582984086375234,-84.6095978898482
1634,Manheim Georgia,JN8AT2MT7JW453515,MVTRAC,4325 Lilburn Industrial Way,LILBURN,GA,30047,2018,NISSAN,ROGUE FWD,30047,36.56022182142857,127.28209062142857
1635,Manheim Georgia,SHHFK7H43MU213888,MVTRAC,6850 BUCKNELL CT SW,ATLANTA,GA,30336,2021,HONDA,CIVIC,30336,33.75041889449035,-84.55133480220385
1636,Manheim Georgia,ZACCJBCBXHPE52384,MVTRAC,6890 VICTORY DR,ACWORTH,GA,30102,2017,JEEP,RENEGADE 4X4 4C,30102,36.50711808,127.2598919
1637,Manheim Georgia,3CZRU5H52GM705702,LOSS PREVENTIONS SERVICES,1052 Carl Behtlehem Rd,WINDER,GA,30680,2016,HONDA,HR-V FWD,30680,33.9910162587156,-83.71181397981651
1638,Manheim Georgia,5YFBURHE2JP821772,LOSS PREVENTIONS SERVICES,459 HURRICANE SHOALS RD NE,LAWRENCEVILLE,GA,30046,2018,TOYOTA,COROLLA,30046,33.954653689189186,-83.99237505810811
1639,Manheim Georgia,1G1ZD5ST0LF005144,LOSS PREVENTION SERVICES,Main 2 106 Hunter Industrial Drive,Villa Rica,GA,30180,2020,CHEVROLET,MALIBU,30180,33.742044141720626,-84.91658091165588
1640,Manheim Georgia,2C3CDXBG4FH784339,LOSS PREVENTION SERVICES,6890 VICTORY DR,ACWORTH,GA,30102,2015,DODGE,CHARGER 4X2 V6,30102,36.50711808,127.2598919
1641,Manheim Georgia,2G11Z5S34K9104068,LOSS PREVENTION SERVICES,2615 S MAIN ST,Kennesaw,GA,30144,2019,CHEVROLET,IMPALA V6,30144,-2.9913766,104.7397112
1642,Manheim Georgia,2T3ZFREV8FW199267,LOSS PREVENTION SERVICES,904 Morris Rd,COLUMBUS,GA,31906,2015,TOYOTA,RAV4 FWD,31906,32.46879261675,-84.95222940549999
1643,Manheim Georgia,3CZRM3H38EG711695,LOSS PREVENTION SERVICES,1052 Carl Behtlehem Rd,WINDER,GA,30680,2014,HONDA,CR-V FWD,30680,33.9910162587156,-83.71181397981651
1644,Manheim Georgia,3KPF24AD7ME367147,LOSS PREVENTION SERVICES,381 KINNEY LAKE RD,CARROLLTON,GA,30116,2021,KIA,FORTE,30116,-2.9952582,104.7755306
1645,Manheim Georgia,3N1AB7AP1JY326337,LOSS PREVENTION SERVICES,381 KINNEY LAKE RD,CARROLLTON,GA,30116,2018,NISSAN,SENTRA,30116,-2.9952582,104.7755306
1646,Manheim Georgia,3N1AB7AP5FY277750,LOSS PREVENTION SERVICES,2963 JOYCLIFF RD MACON,MACON,GA,31211,2015,NISSAN,SENTRA,31211,36.77978156842105,127.14969027894738
1647,Manheim Georgia,4T1BF1FKXDU245663,LOSS PREVENTION SERVICES,6890 VICTORY DR,ACWORTH,GA,30102,2013,TOYOTA,CAMRY 4C,30102,36.50711808,127.2598919
1648,Manheim Georgia,4T1C11AK0LU891464,LOSS PREVENTION SERVICES,790 Dubar RD,Byron,GA,31008,2020,TOYOTA,CAMRY 4C,31008,36.9238352,127.1159758
1649,Manheim Georgia,5N1AT2MV4GC824911,Loss Prevention Services,3001 Rockmart Road,Rome,ga,30161,2016,NISSAN,ROGUE AWD 4C,30161,52.38422802182791,9.745052712834225
1650,Manheim Georgia,5NPE24AF4GH326276,LOSS PREVENTION SERVICES,890 49th W. Hwy,MILLEDGEVILLE,GA,31061,2016,HYUNDAI,SONATA,31061,36.91473356,127.2446639
1651,Manheim Georgia,5NPE24AFXKH741787,Loss Prevention Services,2615 S MAIN ST GA 30144,Kennesaw,ga,30144,2019,HYUNDAI,SONATA,30144,-2.9913766,104.7397112
1652,Manheim Georgia,5NPEB4AC8DH765157,LOSS PREVENTION SERVICES,13031 Veteran Memorial Hwy,DOUGLASVILLE,GA,30134,2013,HYUNDAI,SONATA,30134,36.5232036,127.3272535
1653,Manheim Georgia,5NPEB4AC8EH906195,LOSS PREVENTION SERVICES,9999 TARA BLVD,JONESBORO,GA,30236,2014,HYUNDAI,SONATA,30236,33.53658438618654,-84.33080163022433
1654,Manheim Georgia,5XXGU4L38GG054350,LOSS PREVENTION SERVICES,13031 Veteran Memorial Hwy,DOUGLASVILLE,GA,30134,2016,KIA,OPTIMA,30134,36.5232036,127.3272535
1655,Manheim Georgia,JN8AZ1MU4EW409866,LOSS PREVENTION SERVICES,106 HUNTER INDUSTRIAL DR A GA,VILLA RICA,GA,30180,2014,NISSAN,MURANO FWD,30180,33.742044141720626,-84.91658091165588
1656,Manheim Georgia,KMHTC6AE7DU132345,LOSS PREVENTION SERVICES,10025 Bankhead Hwy,VILLA RICA,GA,30180,2013,HYUNDAI,VELOSTER,30180,33.742044141720626,-84.91658091165588
1657,Manheim Georgia,KNAFK4A68E5137807,LOSS PREVENTION SERVICES,13031 Veteran Memorial Hwy,Douglasville,GA,30134,2014,KIA,FORTE,30134,36.5232036,127.3272535
1658,Manheim Georgia,KNAGM4A73F5660161,Loss Prevention Services,2061 Rock Chapel Road,Lithonia,ga,30058,2015,KIA,OPTIMA,30058,24.7940842,120.9817538
1659,Manheim Georgia,ZACCJABT8FPC08301,LOSS PREVENTION SERVICES,10025 BANKHEAD HWY,VILLA RICA,GA,30180,2015,JEEP,RENEGADE FWD 4C,30180,33.742044141720626,-84.91658091165588
1660,Manheim Georgia,1C6RR6GT7FS675140,LOSS PREVENTION SERVICE,904 Morris Rd,COLUMBUS,GA,31906,2015,RAM,1500 4X2 V8,31906,32.46879261675,-84.95222940549999
1661,Manheim Georgia,1FMCU0G94FUB59512,LOSS PREVENTION SERVICE,200-C Fairgrounds Blvd,Warner Robins,GA,31093,2015,FORD,ESCAPE FWD 4C,31093,32.63604736695843,-83.65556647921225
1662,Manheim Georgia,4T1BF3EK7BU695717,LOSS PREVENTION SERVICE,790 DUNBAR RD,BYRON,GA,31008,2011,TOYOTA,CAMRY 4C,31008,36.9238352,127.1159758
1663,Manheim Georgia,5XXGU4L37GG113355,LOSS PREVENTION SERVICE,9999 TARA BLVD,JONESBORO,GA,30236,2016,KIA,OPTIMA,30236,33.53658438618654,-84.33080163022433
1664,Manheim Georgia,5XYPH4A54HG317178,"KENNESAW WRECKER SERVICES, INC",2615 S MAIN ST,KENNESAW,GA,30144,2017,KIA,SORENTO FWD V6,30144,-2.9913766,104.7397112
1665,Manheim Georgia,1GCNCPEX4DZ238740,HIDE N SEEK TOWING & RECOVERY,818A IDLEWOOD RD,WAYNESBORO,GA,30830,2013,CHEVROLET,1500 SLV 4X2 RG,30830,37.99361225,-1.1909531
1666,Manheim Georgia,3N1AB7AP8KY271788,GEORGIA RECOVERY GROUP NORTH,190 STACIE LN,DAWSONVILLE,GA,30534,2019,NISSAN,SENTRA,30534,34.404465666103896,-84.09627317714286
1667,Manheim Georgia,1FA6P0HD8E5376040,Georgia Collateral Recovery Bureau,623 FUSSELL RD Leesburg,LEESBURG,GA,31763,2014,FORD,FUSION FWD 4C,31763,31.67679020689655,-84.15571468482759
1668,Manheim Georgia,3KPF24AD5KE078863,Georgia Collateral Recovery Bureau,623 FUSSELL RD,LEESBURG,GA,31763,2019,KIA,FORTE,31763,31.67679020689655,-84.15571468482759
1669,Manheim Georgia,3VWDB7AJ8HM343267,Georgia Collateral Recovery Bureau,623 FUSSELL RD,LEESBURG,GA,31763,2017,VOLKSWAGEN,JETTA,31763,31.67679020689655,-84.15571468482759
1670,Manheim Georgia,5NPD84LF1JH256234,Georgia Collateral Recovery Bureau,623 FUSSELL RD,LEESBURG,GA,31763,2018,HYUNDAI,ELANTRA,31763,31.67679020689655,-84.15571468482759
1671,Manheim Georgia,KMHCT4AE9HU368134,Georgia Collateral Recovery Bureau,623 FUSSELL RD,LEESBURG,GA,31763,2017,HYUNDAI,ACCENT,31763,31.67679020689655,-84.15571468482759
1672,Manheim Georgia,1GNALBEK2DZ129254,"FSR SERVICES, INC",116 HERRON ST,FORT OGLETHORPE,GA,30742,2013,CHEVROLET,EQUINOX FWD 4C,30742,34.94877552804878,-85.23919293597561
1673,Manheim Georgia,1HGCR2F1XHA299387,"FSR SERVICES, INC",116 HERRON ST STE A,FORT OGLETHORPE,GA,30742,2017,HONDA,ACCORD 4C,30742,34.94877552804878,-85.23919293597561
1674,Manheim Georgia,1N4AL3AP1JC151279,"FSR SERVICES, INC",116 HERRON ST STE A,FORT OGLETHORPE,GA,30742,2018,NISSAN,ALTIMA 4C,30742,34.94877552804878,-85.23919293597561
1675,Manheim Georgia,1N6DD0ER0HN741399,"FSR SERVICES, INC",116 HERRON ST,FORT OGLETHORPE,GA,30742,2017,NISSAN,FRONTIER 4X2 CR,30742,34.94877552804878,-85.23919293597561
1676,Manheim Georgia,4T1BF1FK8CU137640,"FSR SERVICES, INC",116 HERRON ST,FORT OGLETHORPE,GA,30742,2012,TOYOTA,CAMRY 4C,30742,34.94877552804878,-85.23919293597561
1677,Manheim Georgia,5NPDH4AE6EH463170,"FSR SERVICES, INC",116 HERRON ST,FORT OGLETHORPE,GA,30742,2014,HYUNDAI,ELANTRA,30742,34.94877552804878,-85.23919293597561
1678,Manheim Georgia,KNDJN2A23G7309173,"FSR SERVICES, INC",116 HERRON ST,FORT OGLETHORPE,GA,30742,2016,KIA,SOUL,30742,34.94877552804878,-85.23919293597561
1679,Manheim Georgia,WAUGFAFC1EN081022,"FSR SERVICES, INC",116 HERRON ST STE A,FORT OGLETHORPE,GA,30742,2014,AUDI,A6 AWD 4C,30742,34.94877552804878,-85.23919293597561
1680,Manheim Georgia,1G11C5SLXFF162832,Bell and Williams,904 Morris Rd,columbus,ga,31906,2015,CHEVROLET,MALIBU,31906,32.46879261675,-84.95222940549999
1681,Manheim Georgia,1N4AL3AP3FN914009,Bell and Williams,2963 JOYCLIFF RD,MACON,ga,31211,2015,NISSAN,ALTIMA 4C,31211,36.77978156842105,127.14969027894738
1682,Manheim Georgia,3N1AB8DV3LY243222,bell and williams,13031 Veteran Memorial Hwy,Douglasville,ga,30134,2020,NISSAN,SENTRA,30134,36.5232036,127.3272535
1683,Manheim Georgia,5XXGM4A79EG265267,bell and williams,24 hobby perry rd,tifton,ga,31794,2014,KIA,OPTIMA,31794,43.140606152906976,-1.5561398110465117
1684,Manheim Georgia,5XYPG4A35GG041416,Bell and Williams,200-C Fairgrounds blvd,Warner robins,ga,31093,2016,KIA,SORENTO FWD 4C,31093,32.63604736695843,-83.65556647921225
1685,Manheim Georgia,5NPE24AF9HH531609,BELL &WILLIAMS ASSOC,2963 JOYCLIFF RD,MACON,GA,31211,2017,HYUNDAI,SONATA,31211,36.77978156842105,127.14969027894738
1686,Manheim Georgia,KM8J3CA41GU140118,Bell & Williams Associates/Premier Auto Recovery,2615 S MIAN ST,KENNESAW,GA,30144,2016,HYUNDAI,TUCSON AWD 4C,30144,-2.9913766,104.7397112
1687,Manheim Georgia,1N4AL3AP3EN350912,BELL & WILLIAMS ASSOC.,2963 JOYCLIFF RD,MACON,GA,31211,2014,NISSAN,ALTIMA 4C,31211,36.77978156842105,127.14969027894738
1688,Manheim Georgia,19XFB2F58CE034167,BELL & WILLIAMS ASSOC,190 STACIE LN,DAWSONVILLE,GA,30534,2012,HONDA,CIVIC,30534,34.404465666103896,-84.09627317714286
1689,Manheim Georgia,1C4RJECG8EC221569,BELL & WILLIAMS ASSOC,9999 TARA BLVD,JONESBORO,GA,30236,2014,JEEP,GR CHERO 4X2 V6,30236,33.53658438618654,-84.33080163022433
1690,Manheim Georgia,1FA6P8TH6K5160773,BELL & WILLIAMS ASSOC,9999 TARA BLVD,JONESBORO,GA,30236,2019,FORD,MUSTANG 4C CPE,30236,33.53658438618654,-84.33080163022433
1691,Manheim Georgia,1G1JE6SB9F4102317,BELL & WILLIAMS ASSOC,2436 PEACH ORCHARD RD,AUGUSTA,GA,30906,2015,CHEVROLET,SONIC,30906,33.40105495051838,-82.0316577808671
1692,Manheim Georgia,1N4AA5APXEC911622,BELL & WILLIAMS ASSOC,13031 Veteran Memorial Hwy Douglasville GA,Douglasville,GA,30134,2014,NISSAN,MAXIMA,30134,36.5232036,127.3272535
1693,Manheim Georgia,2T3ZFREV5GW285010,BELL & WILLIAMS ASSOC,200-C Fairgrounds blvd,Warner Robins,GA,31093,2016,TOYOTA,RAV4 FWD,31093,32.63604736695843,-83.65556647921225
1694,Manheim Georgia,3N1AB8BVXMY285570,BELL & WILLIAMS ASSOC,2615 S MAIN ST,KENNESAW,GA,30144,2021,NISSAN,SENTRA,30144,-2.9913766,104.7397112
